smiles,group,Respiratory
CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O,training,1
O=C1C=CC(=O)C(I)=C1,training,1
Clc1ccc(N2N=NC[C@H]2c2ccncc2)cc1,training,0
CC(C)c1ccc([C@@]2(C)OC[C@@H](N(C=O)CO)O2)cc1,training,0
OCCc1ccccc1-c1ccccn1,training,0
S=C1NCCCN1,training,0
Cc1[nH]c2ccccc2c1Cc1n[nH]c(=S)n1-c1ccc(I)cc1,training,1
Cc1nc(N)nc(Nc2ccccc2)n1,training,1
Cc1ccc(NC(=S)NNC(=O)Cc2c(C)[nH]c3ccccc23)cc1,training,1
CCC=O,training,1
Cc1ccnc(N(CCN(C)C)Cc2ccc(Br)cc2)n1,training,1
CCN1CCC[C@H]1c1cccnc1,training,1
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,training,0
OCCOCCO,training,0
CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,training,0
CCCOC(=O)C[C@H]1NS(=O)(=O)c2ccccc21,training,0
CC(=O)CCc1ccc(-n2cc3ccccc3n2)cc1,training,0
O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,training,0
C=CCN(CC=C)C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,training,1
O=C(c1c2c(nc3ccccc13)CCCCC2)N1CCOCC1,training,1
Oc1ccc(Nc2ccccc2)cc1,training,1
CCN(CC)CCN(Cc1ccc(Br)cc1)c1cc(C)ncn1,training,1
O=C1CS[C@H](c2ccc(Cl)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,training,1
CCCCN(CCCC)CC(=O)NN,training,1
CC[C@H]1CN(C)[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]1[C@@H]2C(=O)OC,training,1
Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2,training,1
OCCOCCOCCO,training,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,training,0
CN(C)P1(=O)OC(C)(C)C[C@]1(C)O,training,0
COc1ccccc1OC[C@H](O)COC(=O)c1cccnc1,training,0
Cc1cc(C)n(-c2nc3ccccc3s2)n1,training,0
COC(=O)[C@@H](F)C(F)(F)F,training,0
COCCOCCO,training,0
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,training,0
CCCCCCCCCCCCCC(=O)N(C)C,training,0
CN1CCCN(C)C1=O,training,0
CC[C@]1(c2ccccc2)O[C@@H](COC(N)=O)CS1,training,0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,training,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,training,0
C#CCN1C(=O)[C@H]2CC=CC[C@@H]2C1=O,training,0
O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,training,0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,training,0
CC[C@]1(c2ccccc2)CCOC1=O,training,0
CN1C(=O)CC[C@H]1c1cccnc1,training,0
Cc1ncc2c(=O)n(CCCN3CCN(c4nccs4)CC3)c(=S)n(-c3ccccc3)c2n1,training,0
CCN(CC)C(=O)[C@H]1CC(=O)O[C@@H]1c1ccccc1,training,0
Cc1cc(F)ccc1-c1cn[nH]c(=S)n1,training,0
C[C@H]1CO[C@](C)(c2ccc(Cl)cc2)O1,training,0
CS(=O)c1ccc(-c2cn3cccnc3n2)cc1,training,0
CC(C(N)=O)c1ccc(-n2cc3ccccc3n2)cc1,training,0
Cc1ncc2c(=O)n(CCCN3CCN(c4ncccn4)CC3)c(=S)n(-c3ccccc3)c2n1,training,0
CN(C)S(=O)(=O)c1ccc(CNCCNCc2ccc(S(=O)(=O)N(C)C)cc2)cc1,training,0
Cc1c(NS(=O)(=O)CCN)c(=O)n(-c2ccccc2)n1C,training,0
O=C1CC(c2ccc(OCCCCCCCCCCOc3ccc(C4CC(=O)NC4=O)cc3)cc2)C(=O)N1,training,0
CCOc1ccccc1-c1nn2c(=O)c3sc4ccccc4c3nc2s1,training,0
CCOC(=O)c1sc2nc3sc4c(c3c(=O)n2c1C)CCCC4,training,0
CCOC(=O)c1sc2nc3c(sc4ccccc43)c(=O)n2c1C,training,0
CCCCC1C(=O)NN(c2ccccc2)C1=O,training,0
O=c1c2cc(-c3ccccc3)sc2nc2sc(-c3ccccc3)nn12,training,0
Cc1nnc(N2C(=O)C(C)C(c3ccccc3)C2=O)s1,training,0
O=C1CS[C@H](c2ccc(O)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,training,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,training,0
CC(C)c1ccc([C@@]2(C)OC[C@H](CO)O2)cc1,training,0
CSc1ccc(-c2nc3ccccn3c2CN2CCN(CCO)CC2)cc1,training,1
COc1ccccc1-n1c(Cc2c(C)[nH]c3ccccc23)n[nH]c1=S,training,1
O=c1c2cn[nH]c2nc2sccn12,training,1
C[C@H](Cc1ccccc1)N[C@@H](C#N)c1ccccc1,training,1
COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,training,1
CCOP1(=S)OC(C)(C)C[C@]1(C)O,training,1
CCCCCCC1(C)[C@@H](C#N)C(=O)NC(=O)[C@H]1C#N,training,1
O=C1/C(=C\c2cccc(F)c2)SC(=S)N1CN1CCN(c2ccccc2)CC1,training,1
CNC(=O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,training,1
COc1ccc(C(=O)N[C@H]2CCC[C@@H]3CCN(C)C[C@@H]23)cc1,training,1
CCCc1nnc(N2C(=O)CC(c3ccc(Cl)cc3)C2=O)s1,training,1
O=c1ccc(-c2ccccc2)nn1CO,training,1
Cc1cc(=O)n(-c2ccc(OC(F)F)cc2)n1C,training,1
Cc1cnc(NC(=N)N)nc1NC(=N)N,training,1
CCC1(C)[C@H](C#N)C(=O)NC(=O)[C@H]1C#N,training,1
C=CCC1(CC=C)C(=O)CC(=O)N(C2CCCCC2)C1=O,training,1
CC(=O)c1cc(C)sc1C,training,1
Cc1csc(-n2nc(C)cc2C)n1,training,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,training,1
C=C(C(=O)O)[C@@H]1CC[C@]2(C)CCC=C(C)[C@@H]2C1,training,1
CC#N,training,1
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,training,1
CN(C)CCNc1cccccc1=O,training,1
COC(=O)C1=CO[C@@H](C)[C@H]2C[n+]3ccc4c([n-]c5ccccc54)c3C[C@H]12,training,1
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,training,1
Oc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training,1
C/C=C1\CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@H]1[C@H](C(=O)OC)[C@@H]1OC[C@H]2[C@H]3C[C@@H]4N(CC[C@]45c4ccccc4N1[C@@H]25)C[C@H]3CC,training,1
CCC(=O)Nc1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1,training,1
CN(C)/C=C1\C(=O)Nc2ccccc2N=C1N(C)C,training,1
CN(CCNCc1cc(C(C)(C)C)cc(Br)c1O)CCNC(=O)c1nc(Cl)c(N)nc1N,training,1
CC(CN1CC(C)(C)C1)N1C(=O)N(c2cccc(Cl)c2)CC1C,training,1
O=C(CCN1CCCCC1)N1C=CN(C(O)(Cc2ccccc2)N2CCCCC2)CC1,training,1
CN(C)CCCN1c2cc(O)ccc2Sc2cc(O)c(Cl)cc21,training,1
N#CCCCNCCC#N,training,1
NCCCN1c2cc(O)ccc2Sc2ccc(Cl)cc21,training,1
CNC(=O)CSP(=S)(OC)OC,training,1
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccc(Cl)cc1,training,1
C/C(=N/C(C)Cc1ccccc1)NC(C)Cc1ccccc1,training,1
CCC[Hg]S[Hg]CCC,training,1
C[C@@]1(O)CC(=O)c2c(cc3ccc(-c4c5c(c(O)c6c(O)cccc46)C(=O)C[C@](C)(O)C5)c(O)c3c2O)C1,training,1
CCN(CC)Cc1c(OC)ccc2c(=O)c(C)c(-c3ccccc3)oc12,training,1
COC(=O)[C@@]12Oc3ccc(-c4ccc5c(c4O)C(=O)C4=C(O)C[C@H](C)[C@@H](O)[C@]4(C(=O)OC)O5)c(O)c3C(=O)C1=C(O)C[C@H](C)[C@H]2O,training,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H](C)O)[C@H]1c1ccccc1[N+](=O)[O-],training,1
C[C@@H](O)C#N,training,1
N#CCC#N,training,1
COc1cc(=O)oc(/C=C/C=C/C=C/C(C)=C/[C@]2(C)O[C@H](C)[C@](C)(O)[C@@H]2O)c1C,training,1
CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,training,1
O=C1C=CC(=NCl)C=C1,training,1
COP(=O)(O)ON1C(N)=NC[C@H]1CN(C)C,training,1
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,training,0
Cn1c(=O)c2c(nc(S)n2C)n(C)c1=O,training,0
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,training,0
CN(C)Cc1oc(C(=O)O)cc(=O)c1O,training,0
CN1CC[C@H]2CCC[C@H](NC(=O)c3ccc(Cl)c(Cl)c3)[C@H]2C1,training,1
O=C(O)CCCN(CN(C1=NCCN1)C1CCCCC1)C(=O)c1ccccc1,training,1
CC[C@H]1CN2CCc3c([nH]c4ccccc34)[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC,training,1
OCc1cc(Br)cc2cc(Oc3cccc4cccnc34)c(O)c(Br)c12,training,1
CNCCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,training,1
CCOC(=O)c1ccccc1C(=O)OCC,test,0
C=C(C)C(=O)N(C)[C@@H](C)[C@@H](O)c1ccccc1,test,0
Cc1ccccc1OC[C@@](C)(O)CO,test,0
CC(=N\N)/C(=N/O)Nc1ccc(N(C)C)cc1,test,1
COc1cc(COCCN(C)C)cc(OC)c1OC,test,1
COc1cc(C=O)cc(C=O)c1O,test,1
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,test,1
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,test,0
Cc1ccccc1C(C)C,test,0
NC(=O)NC(=O)NCc1ccccc1,test,0
O=C(O)/C=C/c1ccc(O)cc1,test,0
C[C@](O)(CO)COc1ccccc1,test,0
CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,test,0
NCCc1ccc(O)c(O)c1,test,0
OC[C@@H](O)CSc1ccccc1,test,0
COC(=O)/C=C/c1ccccc1S(N)(=O)=O,test,0
CCOC(=O)/C=C/c1ccccc1S(N)(=O)=O,test,0
CC(C)OC(=O)/C=C/c1ccccc1S(N)(=O)=O,test,0
Cc1ccc(OC[C@@](C)(O)CO)cc1,test,0
CN(C)CCOC(=O)COc1ccc(Cl)cc1,test,0
CCCCOc1ccccc1OC[C@@H](O)CO,test,0
CC(C=O)Cc1ccc(C(C)(C)C)cc1,test,0
O=CC(=O)c1ccc(F)cc1,test,0
O=CC(=O)c1ccc(F)c(F)c1,test,0
Cc1cccc(OC[C@@](C)(O)CO)c1,test,0
C=Cc1ccc(C)cc1,test,0
CCN(CCN(C)C)c1ccccc1,test,1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,1
Nc1c(F)c(F)c(F)c(F)c1F,test,1
Nc1ccc(Cl)c(Cl)c1,test,1
O=C(O)c1ccccc1OP(=O)(O)O,test,1
CC(=N\N)/C(=N/O)Nc1cccc(Cl)c1,test,1
C=CCc1ccc(OC(C)(C)C(=O)NCCN(CC)CC)c(OC)c1,test,1
C=CCc1ccc(OC(C)(C)C(=O)NCCCN(CC)CC)c(OC)c1,test,1
C=CCc1ccc(OC(C)(C)C(=O)NCCCN(C)C)c(OC)c1,test,1
O=C(O)/C=C\c1ccc(O)cc1,test,1
O=C/C=C(\Cl)c1ccc(F)cc1,test,1
Nc1ccc(Cl)c([N+](=O)[O-])c1,test,1
O=C/C=C(\Cl)c1ccc(I)cc1,test,1
O=C/C=C(\Cl)c1ccc(Cl)cc1,test,1
CCOc1cc(C=O)cc(C=O)c1O,test,1
COc1ccc(CC(=O)OCCF)cc1,test,1
CC(C)[C@](C#N)(C[C@H](C)N(C)C)c1ccccc1,test,1
O=C(CCl)CC(=O)Nc1ccccc1,test,1
Cc1cc(O)c(C(C)C)cc1SC#N,test,1
Cc1cc(C)c(C(=O)/C=C/Cl)c(C)c1,test,1
O=C(/C=C/Cl)c1ccc([N+](=O)[O-])cc1,test,1
C/C(=N/CCc1ccccc1)N(C)C,test,1
COc1ccc(C(=O)/C=C/Cl)cc1,test,1
Cc1ccc(C(=O)/C=C/Cl)cc1,test,1
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,test,1
CN(C)CCc1ccccc1Br,test,1
C=CCC(CC=C)c1ccc(OC)cc1,test,0
NC(=O)c1cccc(C(N)=O)c1,test,0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,test,0
NC(=O)NC(=O)NCCCc1ccccc1,test,0
C[C@H](COC(=O)COc1ccc(Cl)cc1)N(C)C,test,0
CCCOc1ccccc1OC[C@@H](O)CO,test,0
NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,test,1
O=C(O)c1ccccc1O,test,1
CCN(CC)[C@H](C)COC(=O)COc1ccc(Cl)cc1,test,1
O=C/C=C(\Cl)c1ccc(Br)cc1,test,1
O=C(Cc1ccc([N+](=O)[O-])cc1)OCCF,test,1
O=C(/C=C/c1ccccc1)OCCF,test,1
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,test,1
CC(=O)Nc1ccc(CC(=O)O)cc1,test,0
CCOC[C@H](O)COc1ccccc1,test,0
NC(=O)c1ccc(C(N)=O)cc1,test,1
COc1ccc(OC)c(CCN(C)C(N)=O)c1,test,1
CCN(CC)CCNC(=N)c1ccc(OC(C)C)cc1,test,1
CC(=N\N)/C(=N/c1cccc(C)c1)NO,test,1
CCN(CC)C[C@@H](C)OC(=O)COc1ccc(Cl)cc1,test,1
O=C=Nc1ccccc1,test,1
O=C(/C=C/Cl)c1ccc(F)cc1,test,1
CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,test,1
CC(=O)OC[C@H](COc1ccccc1C)OC(C)=O,test,0
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,test,0
C#CC(C)(C)NC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,test,1
CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1,test,1
Cc1cc(O)c(C)c(C)c1O,test,1
CCN(CCBr)Cc1ccc(Cl)cc1,test,1
N#CSc1ccccc1,test,1
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,test,1
CC[C@@H](C)OC(=O)/C=C/c1ccccc1S(N)(=O)=O,test,0
O=C(COc1ccc2ccccc2c1)OCCF,test,1
CN(CCI)Cc1cccc2ccccc12,test,1
CC(C)NCC(O)c1ccc2ccccc2c1,test,1
CN(CCBr)Cc1cccc2ccccc12,test,1
O=Cc1c(O)ccc2ccccc12,test,0
O=C(/C=C/Cl)c1cccc2ccccc12,test,1
CCN(CCCl)Cc1cccc2ccccc12,test,1
Cc1ccc2nc(C)n(-c3cc(C)no3)c(=O)c2c1,test,1
CCc1nc2cc(Cl)ccc2c(=O)n1-c1cc(C)no1,test,1
Cc1cc(-n2cnc3ccc(Cl)cc3c2=O)on1,test,1
Cc1ccc2ncn(-c3cc(C)no3)c(=O)c2c1,test,1
Cc1cc(-n2c(C)nc3ccc(Cl)cc3c2=O)on1,test,1
CCc1nc2cc(C)ccc2c(=O)n1-c1cc(C)no1,test,1
CCc1nc2ccc(Cl)cc2c(=O)n1-c1cc(C)no1,test,1
Cc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)cc1C,test,0
COc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)cc1OC,test,0
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=S)N1c1ccccc1,test,0
Cc1ccccc1/C=C1\NC(=S)N(c2ccc(Br)cc2)C1=O,test,0
Cc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)cc1,test,0
Cc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)c(C)c1,test,0
O=C1/C(=C/c2ccccc2Cl)NC(=S)N1c1ccc(Br)cc1,test,0
O=C1/C(=C/c2ccc(Cl)cc2)NC(=S)N1c1ccc(Br)cc1,test,0
COc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)cc1,test,0
COc1cccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)c1OC,test,0
COc1cccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)c1,test,0
COc1ccc(CCN2CCN(c3ccccc3)CC2)cc1OC,test,1
CCOc1ccccc1N1CCN(CCc2ccc(OC)c(OC)c2)CC1,test,1
COc1cccc(CCN2CCN(c3ccccc3)CC2)c1,test,1
COc1ccc(CCN2CCN(c3ccccc3C)CC2)cc1OC,test,1
COc1cccc(N2CCN(CCc3ccc(OC)c(OC)c3)CC2)c1,test,1
COc1ccc(N2CCN(CCc3ccc(OC)c(OC)c3)CC2)cc1,test,1
COc1ccc(CCN2CCN(c3cccc(C)c3)CC2)cc1OC,test,1
COc1ccc(CCN2CCN(c3ccc(Cl)cc3)CC2)cc1OC,test,1
COc1ccc(CCN2CCN(c3ccccc3F)CC2)cc1OC,test,1
COc1ccc(CCN2CCN(c3ccccc3OC)CC2)cc1OC,test,1
COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,test,1
c1ccc(CCN2CCN(c3ccccc3)CC2)cc1,test,1
Cc1cccc(N2CCN(CC(O)c3cccnc3)CC2)c1,test,1
c1ccc(N2CCN(CCc3cccnc3)CC2)cc1,test,1
COC(CN1CCN(c2ccccc2Cl)CC1)c1cccnc1,test,1
COC(CN1CCN(c2ccccc2C)CC1)c1cccnc1,test,1
Cc1ccc(N2CCN(CC(O)c3cccnc3)CC2)cc1,test,1
COc1ccccc1N1CCN(CC(O)c2cccnc2)CC1,test,1
CCOC(CN1CCN(c2ccccc2)CC1)c1cccnc1,test,1
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,val,0
NC(=O)c1ccccc1,val,0
NC(=O)NC(=O)NCCc1ccccc1,val,0
C=CCN(CC(N)=O)c1ccccc1,val,1
O=[N+]([O-])c1cc(I)c(O)c(I)c1,val,1
CCN(CCI)Cc1ccc(Cl)cc1,val,1
C=CCC(CC=C)c1ccccc1,val,0
CC(=O)OC[C@@H](COc1ccccc1)OC(C)=O,val,0
CC(C)c1ccc(C(C)C)cc1,val,0
COc1ccc(OC[C@H](O)CO)cc1,val,0
N#Cc1cccc(C(N)=O)c1,val,0
CC(C)(C)C(=O)OCC(=O)c1ccccc1,val,0
CC(=O)OC[C@H](O)COc1ccccc1,val,0
COc1cccc(OC[C@@H](O)CO)c1,val,0
CCCNC(=O)[C@@H](C)Nc1ccc(OCC)cc1,val,0
COc1cccc(OC[C@@](C)(O)CO)c1,val,0
CCC(CC)C(=O)N/C(=C\c1ccc(OC)cc1)C(=O)O,val,0
C=C(C)C(=O)NCCc1ccc(O)cc1,val,0
COc1ccccc1C(=O)NCC(=O)N(C)C,val,0
COCCOc1ccc(NC(C)=O)cc1C(C)=O,val,0
CN(CCc1ccccc1)C(=O)NC(N)=O,val,0
CCCOC(=O)/C=C/c1ccccc1S(N)(=O)=O,val,0
CCCCOC(=O)/C=C/c1ccccc1S(N)(=O)=O,val,0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,val,0
N#Cc1ccc(C(N)=O)cc1,val,0
CCCOP(=O)(CNc1ccc(C(=O)OCC)cc1)OCCC,val,0
CCN(CC)CCOC(=O)COc1ccc(Cl)cc1,val,0
CS[C@@H](NC(=O)c1ccccc1)C(N)=O,val,0
OCc1ccccc1,val,0
C=CCOc1ccccc1OC[C@@H](O)CO,val,0
COc1c(C)cccc1CC(O)CO,val,0
Cc1ccccc1SC[C@@H](O)CO,val,0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,val,0
C/C=C\c1ccc(OC)c(OC)c1,val,0
O=C(O)c1ccccc1C(=O)O,val,0
CN(C)CCNC(=O)COc1ccc(Cl)cc1,val,0
CC(C)OCC(O)COc1ccccc1,val,0
CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,val,1
CCCCOC[C@@H](O)COc1ccccc1,val,1
CCOC(=O)c1ccc(NCP(=O)(OCC)OCC)cc1,val,1
COc1cccc(C=O)c1O,val,1
CCOc1cccc(C=O)c1O,val,1
CC(=N\N)/C(=N/O)Nc1ccc(Cl)cc1,val,1
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,val,1
CCN(CC)CCOC(=O)c1cc(C)c(N)c(C)c1,val,1
CCN(CC)CCOCc1cc(OC)c(OC)c(OC)c1,val,1
C=CCc1ccc(OC(C)(C)C(=O)NCCN(C)C)c(OC)c1,val,1
COc1cc(COCCN)cc(OC)c1OC,val,1
O=Cc1ccc(O)c(O)c1,val,1
CCOc1ccc(NC(=N\O)/C(C)=N/N)cc1,val,1
COc1ccc(/C(Cl)=C/C=O)cc1,val,1
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,val,1
CN(C)c1ccc(SC#N)cc1,val,1
Cc1ccc(C)c(C(=O)/C=C/Cl)c1,val,1
C/C(=N/C(C)Cc1ccccc1)N(C)C,val,1
COc1ccc(CC/N=C(/C)N(C)C)cc1OC,val,1
O=C(/C=C/Cl)c1ccc(Br)cc1,val,1
Cc1ccc(C(=O)/C=C/Cl)c(C)c1,val,1
O=C(/C=C/Cl)c1ccc(Cl)cc1,val,1
CCc1ccc(C(=O)/C=C/Cl)cc1,val,1
O=Cc1ccccc1,val,1
COP(=O)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,val,1
CCOC(=O)c1cc(C)c(N)c(C)c1,val,0
COc1cc(OC)cc(OC[C@@H](O)CO)c1,val,0
CC(=N\N)/C(=N/O)Nc1ccc(N(CCCl)CCCl)cc1,val,1
NC(=O)c1ccccc1C(N)=O,val,0
CC(=O)Nc1ccc(OCC(O)C(C)O)cc1,val,0
Nc1ccc(Cl)cc1Cl,val,1
Cc1ccc(/C(Cl)=C/C=O)cc1,val,1
CC(=O)Sc1ccccc1C(=O)O,val,1
O=C(/C=C/Cl)c1ccccc1,val,1
COc1ccc(CCNC(=O)NC(N)=O)cc1,val,0
OC[C@@H](O)COc1ccccc1,val,0
NC(=O)NC(=O)NCCCCc1ccccc1,val,0
CCOc1ccc(OC[C@@H](O)CO)cc1,val,0
C[C@H](CN(C)C)OC(=O)COc1ccc(Cl)cc1,val,0
C=CCOc1ccccc1OCC(O)CNC(C)C,val,1
Cc1ccc(NN)cc1,val,1
COc1ccc(O)c(C=O)c1,val,1
O=C(/C=C/Cl)c1ccc(I)cc1,val,1
CNC(=S)c1ccccc1,val,1
CCN(CCCl)Cc1ccc(Cl)cc1,val,1
COc1ccc(/N=C(NO)/C(C)=N/N)cc1,val,1
CN(C(=O)CF)c1cccc2ccccc12,val,1
CCN(CCF)Cc1cccc2ccccc12,val,1
CN(CCF)Cc1cccc2ccccc12,val,1
CN(CCCl)Cc1cccc2ccccc12,val,1
CCN(CCI)Cc1cccc2ccccc12,val,1
CCN(CCBr)Cc1cccc2ccccc12,val,1
Cc1ccc2c(=O)n(-c3cc(C)no3)c(C)nc2c1,val,1
Cc1cc(-n2cnc3ccccc3c2=O)on1,val,1
Cc1cc(-n2c(C)nc3ccccc3c2=O)on1,val,1
Cc1cc(-n2cnc3cc(Cl)ccc3c2=O)on1,val,1
CCc1nc2ccc(C)cc2c(=O)n1-c1cc(C)no1,val,1
CCc1nc2ccccc2c(=O)n1-c1cc(C)no1,val,1
Cc1cc(-n2c(C)nc3cc(Cl)ccc3c2=O)on1,val,1
Cc1ccc(N2C(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)NC2=S)cc1,val,0
O=C1/C(=C/c2cccc([N+](=O)[O-])c2)NC(=S)N1c1ccccc1,val,0
COc1ccc(OC)c(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)c1,val,0
COc1ccccc1/C=C1\NC(=S)N(c2ccc(Br)cc2)C1=O,val,0
Cc1ccc(N2C(=O)/C(=C/c3cccc([N+](=O)[O-])c3)NC2=S)cc1,val,0
O=C1/C(=C/c2cccc(Cl)c2)NC(=S)N1c1ccc(Br)cc1,val,0
COc1ccc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)c(OC)c1,val,0
COc1ccc(CCN2CCN(c3ccc(C)c(C)c3)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccc(C)cc3)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3SC)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3Br)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3N)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccc(C)cc3C)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3[N+](=O)[O-])CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3O)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3cc(Cl)ccc3Cl)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3cccc(C)c3C)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3c(C)cccc3C)CC2)cc1OC,val,1
COc1ccc(CCN2CCN(c3ccccc3NC(C)=O)CC2)cc1OC,val,1
OC(CN1CCN(c2cccc(Cl)c2)CC1)c1cccnc1,val,1
OC(CN1CCN(c2ccccc2)CC1)c1cccnc1,val,1
OC(CN1CCN(c2ccccc2Cl)CC1)c1cccnc1,val,1
OC(CN1CCN(c2ccc(Cl)cc2)CC1)c1cccnc1,val,1
COc1ccc(N2CCN(CC(O)c3cccnc3)CC2)cc1,val,1
COc1ccccc1N1CCN(CCc2cccnc2)CC1,val,1
Clc1ccccc1N1CCN(CCc2cccnc2)CC1,val,1
COC(CN1CCN(c2ccccc2)CC1)c1cccnc1,val,1
Cc1ccccc1N1CCN(CC(O)c2cccnc2)CC1,val,1
COc1ccccc1N1CCN(CC(OC)c2cccnc2)CC1,val,1
CCOC(CN1CCN(c2ccccc2C)CC1)c1cccnc1,val,1
