smiles,group,Pgp-sub
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,training,1
C[C@H]1N=C(O)[C@@H](N=C(O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)N=C(O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,training,1
C=C1[C@@H]([C@@H](O)C[C@H](C)[C@H]2O[C@@]3(CCCCO3)CC[C@H]2C)O[C@@H]2CC[C@@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)O3)O[C@H]2[C@@H]1O,training,1
CO[C@@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@H](O[C@@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@@]5(C)[C@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,training,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,training,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,training,1
COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,training,1
CC(C)(C)N=C(O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(O)=N[C@H]1c2ccccc2C[C@H]1O,training,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,training,1
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@H](N=C(O)C3SC(=C(C(N)=O)C(=O)O)S3)[C@H]2SC1,training,1
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,training,0
O=c1cc2ccccc2nn1Cc1ccccc1Cl,training,0
Cc1ccc(C)c(N=C(O)CC/C(=N/N=C(O)c2c(O)ccc3ccccc23)[C@@H](C)C(=O)c2ccc(O)cc2)c1,training,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)O,training,0
CC(C)=CCC/C(C)=C/Cc1cc(/C=C/c2cc(O)c(CC=C(C)C)c(O)c2)cc(O)c1O,training,0
OC=N[C@@H](N1CCN([C@H](N=CO)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,training,0
Clc1cccc(Cl)c1NC1=NCCN1,training,0
COc1ccc(C(=O)c2c(C(C(=O)c3ccc(OC)cc3)C(=O)c3ccc(OC)cc3)n(C(=O)c3ccc(OC)cc3)c3ccccc23)cc1,training,0
COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@@H](CN1CC3)[C@@H](O)[C@H](OC)[C@H]2C(=O)O,training,0
N#Cc1cc2c(n([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c1=S)CCCCCC2,training,0
CCN1C(=O)N=C(O)C(C)(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)C1=O,training,0
Clc1ccc(-c2cn(-c3ccccc3)c(-c3ccccc3)n2)c(Cl)c1,training,0
O=C(c1ccccc1)c1c(C(F)(F)F)[n+]([O-])c2ccc(F)cc2[n+]1[O-],training,0
COc1ccc2c(c1)/C(=C\c1c(-c3cc(OC)ccc3OC)nc3sc(C)cn13)C(=O)N2C,training,0
COc1cc2c(cc1Cc1c(F)cccc1F)nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F,training,0
O=[N+]([O-])c1cc2nc(O)[nH]c2c([N+](=O)[O-])c1N=c1c2ccccc2[nH]c2ccccc12,training,0
c1ccc(-c2c(-c3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1,training,0
N=c1[nH]c(=N)c2cc(-c3cc4ccccc4[nH]3)ccc2[nH]1,training,0
COc1ccc(C2=NN(C(=N)S)C(c3ccccc3)C2)cc1,training,0
S=c1sc(S)nc2ccc(Br)cc12,training,0
O=C(/C=C(\Nc1ccccc1O)c1ccc(Br)cc1)C(Cl)(Cl)Cl,training,0
COc1ccc(C(SCCO)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,training,0
C=CCSc1nnc2cc(CN3CCCC3)c(-c3ccc(Cl)cc3)nn12,training,0
Cc1nc2ccccc2n1CCc1nc2ccccc2s1,training,0
c1ccc(C2=C(c3ccccc3)Sc3nnc(CCCCCCCCc4nnc5n4NC(c4ccccc4)=C(c4ccccc4)S5)n3N2)cc1,training,0
O=C(C=Cc1ccccc1)Oc1cccc(O)c1,training,0
CC[C@]1(c2ccc3c(c2)OCO3)C=[N+]([O-])O[C@H](OC2CCCC2(c2ccccc2)c2ccccc2)[C@@H]1OC(C)=O,training,0
CC(C)[Si](OC1=CCCCCC12C(=O)N(C)c1ccccc12)(C(C)C)C(C)C,training,0
C=CCC1NCCC2=C1C(S(=O)(=O)c1ccc(C)cc1)c1ccccc12,training,0
CCOc1cc(C2SCC(=O)N2c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2)ccc1O,training,0
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=C/C(=N/OCCN(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,training,0
COc1ccc(/C=C2\CCC/C(=C\c3ccc(O)c(CN4CCCCC4)c3)C2=O)cc1,training,0
Cc1cccc(Nc2nc3ccccc3[nH]c2=NS(=O)(=O)c2ccc(N)cc2)c1,training,0
CCC(CO)N=c1nc2c(ncn2C(C)C)c(NCc2ccccc2)[nH]1,training,0
CCOc1cc2c(cc1O)/C(=N\O)C[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,training,0
O=CC(I)=C(c1ccccc1)c1ccccc1,training,0
CC1(C)CCC[C@@]2(C)C1CC[C@@]1(CO)O[C@H](C3=CC(=O)OC3O)CC21,training,0
Cc1nc2ccc(N=Nc3c(O)ccc4ccccc34)cc2[nH]1,training,0
CC1=CC2O[C@@H]3CC4OC(=O)/C=C\C=C\C56OCCC7(OC7C(=O)OCC2(CC1)[C@]4(C)[C@]31CO1)C5OC(O)C6O,training,0
CCN(CC)Cc1cc2[nH]c3c4ccc(Cl)cc4ncc3c2cc1OC,training,0
O=C1N(CCN(CCCl)CCCl)C(O)=NC12CCCCC2,training,0
OC1=N[C@@H]([C@H]2CC[C@H](Cl)CN2)C(O)=N[C@H]1[C@H]1CC[C@H](Cl)CN1,training,0
NCCCc1ccc2oc3ccccc3c2c1,training,0
CCCCCCCCCCCCCCCCOCC(O)CO,training,0
CC1=CC(C2/C(=N/O)C=C(C)CC2(C)C)C(O)C(C)(C)C1,training,0
OC(c1cc(-c2ccc(Cl)cc2)nc2ccccc12)C1CCCCN1,training,0
COc1cc(/C=C/C(=O)c2c(C)nc3ccccc3c2C)ccc1OCCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,training,1
COc1cc(C2=NOC(c3cc(OC)c(OC)c(OC)c3)C2)ccc1OCCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,training,1
COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1CC(F)(F)C[C@H]1C=N3)N=C[C@@H]1CC(F)(F)CN1C2=O,training,1
COc1cc2c(cc1OCCCN1CCN(CCCOc3cc4c(cc3OC)C(=O)C3CCC[C@H]3C=N4)CC1)N=C[C@@H]1CCCC1C2=O,training,1
COc1cc2c(cc1OCc1ccccc1)N=C[C@@H]1C/C(=C/C(O)=NCCCN3C(=O)c4cccc5cccc(c45)C3=O)CN1C2=O,training,1
CN(C)CCNc1ccc(C(O)=NCCCN(C)CCCN=C(O)c2ccc(NCCN(C)C)c3c(=O)c4ccccc4[nH]c23)c2[nH]c3ccccc3c(=O)c12,training,1
CCCCC1CC2=CC(=[O+]C)C=CC2=C2N(C)c3cc(OC)ccc3N21,training,1
COc1cccc2c1Cc1cc(-c3ccccc3)[n+](C)n1-2,training,1
c1cc(-c2ccc(-c3ccc(C4=NC5CCCCC5N4)cc3)o2)ccc1C1=NC2CCCCC2N1,training,1
Cc1c2cccc-2c(OCCO)cc2c3ccccc3n(C)c12,training,1
CC(O)=Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCC(O)=Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)(C)C)CC4CCl)CC3CCl,training,1
CCN(CC)CCCNc1nnc(C)c2[nH]c3ccccc3c12,training,1
Cn1c2ccccc2n2c3ccccc3c3n[nH]c(=N)c-3c12,training,1
[Se]=P(c1ccccc1)(c1ccccc1)c1ccc(C(c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,training,1
c1ccc(C2C(=P(c3ccccc3)(c3ccccc3)c3ccccc3)P=PC2[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,training,1
O=P1(Cc2ccccc2)c2ccccc2-c2ccccc21,training,1
CCCCCCCCCCCC1NC(=N)NC(CCCO)=C1C(=O)OC,training,1
CC[C@]12C=CCN3CCC4(c5cc([C@@]6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC6CCCCC67)c(OC)cc5N(C)C4[C@](O)(C(=O)OC)C1OC(C)=O)[C@@H]32,training,1
CCN1C(C=Cc2ccc(N(CCCl)CCCl)cc2)=CC=C2CC(=[N+]C(=O)C=Cc3ccccc3)C=CC21,training,1
C[N+]1(C)C/C(=C\C=C\c2ccccc2)C(=O)/C(=C/C=C/c2ccccc2)C1,training,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C(C(OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)CCC(=O)O)C(N=C(O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)C1(OC(C)=O)COC1C[C@@H]2O,training,1
COc1cc2c(cc1C[N+](C)(C)CSc1ccccc1)-c1ccccc1CC2,training,1
COc1cc2c[n+](C)c3c4cc(OC)c(OCc5ccccc5)cc4c(OCc4ccccc4)cc3c2cc1OC,training,1
CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\C(C(C)O)OCC(O)C(C)CC(=O)OC[C@@]2(C[C@@H]1O)[C@]4(C)[C@@]31CO1,training,1
CC1(C)CC([P+](c2ccccc2)(c2ccccc2)c2ccccc2)=NN1,training,1
Cc1ccc2c(ccc3c[n+]4ccccc4c(C)c32)c1,training,1
C[C@H]1C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,training,1
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,training,1
COc1ccc2[nH]c(C)cc(=NCCCCCCCCCN=c3cc(C)[nH]c4ccc(OC)cc34)c2c1,training,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,training,1
CC[C@@H](C)[C@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H](OC)[C@@H](C)C(O)=N[C@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@H](N=C(O)[C@H](C(C)C)N(C)C)C(C)C,training,1
CN[C@@H]1C[C@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)=NC4,training,1
COC(=O)[C@H]1[C@@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](O)[C@@H]1OC,training,1
CCCCCCCCCCCCCCC[C@H](O)[C@H](N)CO,training,1
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,training,1
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,training,1
C[C@]12CC[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,training,0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,training,0
CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(=O)O)C(=O)O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(=O)O)C(=O)O,training,0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,training,0
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,training,0
CC(C)CCCCCCCCCCCCC(O)=NCC(O)=N[C@H]1[C@@H](C)O[C@H](Nc2ncnc3[nH]cnc23)[C@H](O)[C@@H]1O,training,0
CC1=C(C(O)=Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,training,0
CN=C(O)O/N=C/C(C)(C)S(C)(=O)=O,training,0
COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@H](C[C@@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3,training,0
COc1ccc([C@@H]2C(C#N)=C(S)N([C@H]3O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(c3ccccc3)=C2C(C)=O)cc1,training,0
COc1ccc(-c2c3c(n([C@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)c(=S)c2C#N)CC(C)(C)CC3=O)cc1,training,0
CCOC(=O)c1sc(N=C(O)COc2cccc(/C=C3\CCc4cc(OC)ccc4C3=O)c2)nc1C,training,0
CN(C)c1ccc(-c2cc(-c3ccc(Nc4nc(Nc5ccc(Cl)cc5)nc(Nc5ccc(Cl)cc5)n4)cc3)no2)cc1,training,0
Cc1cc(I)cc(CN(C)CCCN2CCN(C)CC2)c1O,training,0
COc1ccc2c(c1)C(=O)c1c-2n(CCCn2ccnc2)c(=O)c2ccccc12,training,0
CSc1ccc(C2=NN(C(=O)c3ccc(N)cc3)C(c3ccc(F)cc3)C2)cc1,training,0
COC(=O)C1=CNC=C(C(=O)OC)C1C1=CC(=O)C(C)=CC1=O,training,0
C(=N/c1ccc(-c2nc3ccccc3s2)cc1)\c1cccs1,training,0
O=C(O)CCSC(CC1(c2ccc(Cl)cc2)N=C(O)CCS1)c1ccccc1,training,0
C=CCN1C(=O)/C(=C/c2cccs2)N=C1SC/C=C/C,training,0
CCC1(O)C=CC(=O)C=C1,training,0
COc1cc2c(c(O)c1OC)CC1CCC(=O)N1C2c1cccc2ccccc12,training,0
CCOC(=O)/C=C(/C=C\COC1CCCCO1)c1ccccc1,training,0
COC(=O)CCSC1=CC(=O)c2nc3ccccc3c3ccnc1c23,training,0
CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccncc1,training,0
COc1ccc2oc(=N)c(C(O)=NCc3ccccc3)cc2c1,training,0
COc1ccc2oc(=N)c(C(=N)S)cc2c1,training,0
N#CC1=C(N)N(c2ccccc2)C(c2ccco2)C1(C#N)C#N,training,0
CC(C)OC(=O)c1ccc(NCC2=CC(=O)C=CC2=O)cc1,training,0
O=[N+]([O-])c1cccc2c(C=NNC(O)=Nc3ccccc3)cccc12,training,0
COc1ccc(-c2cn3c(nc4ccccc43)c(C)n2)cc1,training,0
O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)Nc2nc(=Nc3ccc4ccccc4c3)[nH][nH]2)c(SSc2cc(Cl)c(C(=O)Nc3ccc(Cl)cc3)cc2S(=O)(=O)Nc2nc(=Nc3ccc4ccccc4c3)[nH][nH]2)cc1Cl,training,0
N#CSC#CCCC#CSC#N,training,0
CC(C)(CN1CCCCC1)C(/C=C/c1ccc(Cl)c(Cl)c1)=N\N=C(O)N/N=C(/C=C/c1ccc(Cl)c(Cl)c1)C(C)(C)CN1CCCCC1,training,0
CN(C)CCCNc1ccc2nnn3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,training,0
NC(=O)C(=O)n1ncc(Cl)c(Cl)c1=O,training,0
CCc1ccccc1N=C(O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O,training,0
O=c1c2ccccc2nc(-c2cccc([N+](=O)[O-])c2)n1O,training,0
OCC(CCc1c[nH]c2ccccc12)c1c[nH]c2ccccc12,training,0
Oc1ccc(C=NNC(S)=Nc2cccnc2)nc1,training,0
N=C(N)SCCN1CCCCC1,training,0
O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1O,training,0
CCC,training,0
O=c1nc(O)c(C(F)(F)F)cn1C1CC(O)C(CO)O1,training,0
N=C(O)C1=C(c2ccccc2)c2ccccc2C1=O,training,0
COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(OC)c1,training,0
N=c1nc(S)c2nc[nH]c2[nH]1,training,0
COc1cc(/C=C/C(=O)c2ccccc2O)ccc1OCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,training,1
COc1cc2c(cc1OCCCN1CCN(c3ncnc4ccccc34)CC1)N=CC1CCCN1C2=O,training,1
O=C(c1ccccc1)c1c2n(c3c1cc(O)c1ccccc13)CCN2,training,1
CCCCN=C(N)c1ccc(N2CCN(c3ccc(C(N)=NCCCC)cc3)CC2)cc1,training,1
COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1CCC[C@H]1CN3)N=C[C@@H]1CCCN1C2=O,training,1
COc1cc2c(cc1OCCCCN1CCN(CCCCOc3cc4c(cc3OC)C(=O)N3CCC[C@H]3C=N4)CC1)N=C[C@@H]1CCCN1C2=O,training,1
N=C(N)N/N=C/c1nc2n(c1[N+](=O)[O-])CCS2,training,1
Cc1cc2c(C=C3C=CC(=[N+](C)C)C=C3)c3ccccc3n2n1C,training,1
CSc1ccccc1P(CCP(c1ccccc1SC)c1ccccc1SC)c1ccccc1SC,training,1
CN(C)CCn1c(=O)nc2c3c(c([N+](=O)[O-])ccc31)Nc1ccc(O)cc1-2,training,1
[O+]=c1c2c[c-](-[n+]3c(-c4ccccc4)cc(-c4ccccc4)cc3-c3ccccc3)cc1CO[C@@H](c1ccccc1)[C@H](c1ccccc1)OCCOCCO[C@@H](c1ccccc1)[C@H](c1ccccc1)OC2,training,1
OC(=NCCNCCNCCN=C(O)c1cc(-c2ccccc2)nc2ccccc12)c1cc(-c2ccccc2)nc2ccccc12,training,1
CCCCCCCCCC(O)=N[C@@H](c1ccco1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O,training,1
O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCC[N+]3([O-])CCOCC3)c12,training,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)CC(OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccc4ccccc4c3)C(C)=C1C2(C)C,training,1
Cc1c2ccn(C)cc2c(C)c2c1[s+]c1ccccc12,training,1
COc1ccc2[nH]ccc(=NCCCN3CCN(CCCN=c4cc[nH]c5ccc(OC)cc45)CC3)c2c1,training,1
COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CN=C(O)C(C)O)N3C(C#N)C(C2)N1C,training,1
C/C=C(\N=C=S)C(=O)OC1C(COC(C)=O)OC([C@]2(O)CC(=O)C(N)=C(C(=O)O)C2=O)C(O)C1OC1CC(OC)C(O)([C@@H](C)OC(=O)[C@@H](C)CC)C(C)O1,training,1
CCOc1ccc2[nH]c3cc(N=Nc4ccc(=N)[nH]c4N)ccc3c(=N)c2c1,training,1
CNC(=N)NN=C(C)c1ccc2c(c1)Cc1cc(C(C)=NNC(=N)NC)ccc1-2,training,1
COC(=O)C12OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)CC(C)C)C24,training,1
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,training,1
Cc1cc(C)nc(NC(=N)NCCc2ccccc2)n1,training,1
CN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,training,1
CCN(CC)C(=S)SSC(=S)N(CC)CC,training,1
CC(=O)O[C@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,training,1
COc1c(C[C@H](C)OC(=O)Oc2ccc(O)cc2)c2c3c(C[C@H](C)OC(=O)c4ccccc4)c(OC)c(=O)c4c(O)cc(OC)c(c5c(OC)cc(O)c(c1=O)c52)c43,training,1
CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,training,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,training,1
C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(=N)O)c1,training,1
CC(C)C[C@H](N)C(O)=N[C@@H](CCCN)C(O)=N[C@H](C(O)=N[C@@H](CCCN)C(=O)N1CCC[C@H]1C(O)=N[C@@H](C=O)Cc1ccccc1)C(C)C,training,1
CC(=O)O[C@H]1[C@H](O)C[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@H]5C[C@H](O)[C@@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@H]3C)O[C@H]2C)O[C@@H]1C,training,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,training,1
Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,training,1
O=C(CCCN1CCC2(CC1)C(O)=NCN2c1ccccc1)c1ccc(F)cc1,training,1
COC(=O)[C@H]1[C@@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,training,1
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,test,0
CN=C(NC#N)NCCSCc1[nH]cnc1C,test,1
NC(=O)c1nc[nH]c1/N=N/SCC(N)C(=O)O,test,0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,test,0
NCC1(CC(=O)O)CCCCC1,test,0
Oc1ncc(F)c(O)n1,test,0
CCCCCCCCCc1c(Cl)nc(Cl)nc1Cl,test,0
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,test,0
CCOC(=O)/C(C#N)=C\C=C(/Cl)c1ccc(Cl)cc1,test,0
N=C(O)N=C(O)c1ccc(NC(=O)CBr)cc1,test,0
CCOC(O)=NC(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])(C(F)(F)F)C(F)(F)F,test,0
O=C([O-])c1cccc(F)c1F,test,0
CSc1ccc(NC(=O)CCl)cc1,test,0
C=C(CN(C)C)C(=O)c1ccccc1[N+](=O)[O-],test,0
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,test,0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(F)cc1,test,1
CCCC(O)=Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,test,1
CC(C)(C)NC[C@@H](O)COc1ccccc1C#N,test,1
CC(=O)C(=Cc1ccc(C=C(C(C)=O)C(C)=O)cc1)C(C)=O,test,0
C=C(CN(C)C)C(=O)c1cc(C)ccc1C,test,0
CCCCCCCCCCCC(c1ccccc1)[N+](C)(C)C,test,1
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,test,1
N=C(S)NN=Cc1ccc(N)cn1,test,0
N#Cc1ncc(C(Cl)Cl)nc1Cl,test,0
C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1COC(=O)[C@H](C)O,test,0
CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,test,0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,test,0
CC(=O)/C=C/c1cn(C(=O)OC(C)(C)C)c2ccc(Br)cc12,test,0
CCOC(=O)Sc1ncnc2[nH]cnc12,test,0
N#CSc1ncnc2[nH]cnc12,test,0
CN=C(O)Oc1cccc2ccccc12,test,0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,test,1
CSc1c(C)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],test,0
Oc1cccc2cc(Br)cnc12,test,0
Oc1cccc2cccnc12,test,0
COc1cc(NCCCCCNC(=N)NC(=N)NC(C)C)c2ncccc2c1,test,1
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,test,1
O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,test,0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1O,test,0
N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(O)n1,test,0
N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(O)n1,test,0
CC1=C(SCCO)C(=O)c2ccccc2C1=O,test,0
O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,test,0
Cc1cc(O)c2c(c1)C(=O)C=CC2=O,test,0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,test,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,test,1
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,test,0
CCN(CC)CCC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,test,0
CN(C)CCN=C(O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1Cl,test,0
